scene_type,sample_id,iou,num_gt_objects,image_file,seed,token_count,raw_token_count,runtime
Mixed,94,0.688,7,ILSVRC2012_val_00015877.JPEG,42669,381,478,21.309927940368652
Mixed,95,0.87402,7,ILSVRC2012_val_00015937.JPEG,42669,248,478,21.309927940368652
Mixed,96,0.6918,6,ILSVRC2012_val_00000659.JPEG,42669,334,478,21.309927940368652
Mixed,97,0.97657,2,ILSVRC2012_val_00046449.JPEG,42669,74,478,21.309927940368652
Mixed,98,0.80481,2,ILSVRC2012_val_00045855.JPEG,42669,72,478,21.309927940368652
Mixed,99,0.73744,5,ILSVRC2012_val_00001093.JPEG,42669,335,478,21.309927940368652
Mixed,100,0.8866,3,ILSVRC2012_val_00022024.JPEG,42669,105,478,21.309927940368652
Mixed,101,0.94326,2,ILSVRC2012_val_00003089.JPEG,42669,73,478,21.309927940368652
Mixed,102,0.60596,5,ILSVRC2013_val_00002538.JPEG,42669,137,478,21.309927940368652
Mixed,103,0.87792,2,ILSVRC2012_val_00003673.JPEG,42669,74,478,21.309927940368652
Mixed,104,0.62666,8,ILSVRC2012_val_00006461.JPEG,42669,477,478,21.309927940368652
Mixed,105,0.5543,9,ILSVRC2012_val_00017047.JPEG,42669,272,800,39.230992794036865
Mixed,106,0.84387,2,ILSVRC2012_val_00042801.JPEG,42669,172,800,39.230992794036865
Mixed,107,0.95927,2,ILSVRC2012_val_00019017.JPEG,42669,70,800,39.230992794036865
Mixed,108,0.57355,3,ILSVRC2012_val_00046459.JPEG,42669,74,800,39.230992794036865
Mixed,109,0.83292,5,ILSVRC2012_val_00026247.JPEG,42669,171,800,39.230992794036865
Mixed,110,0.82574,5,ILSVRC2012_val_00044795.JPEG,42669,201,800,39.230992794036865
Mixed,111,0.83932,3,ILSVRC2013_val_00003503.JPEG,42669,106,800,39.230992794036865
Mixed,112,0.90035,2,ILSVRC2013_val_00003266.JPEG,42669,71,800,39.230992794036865
Mixed,113,0.96024,2,ILSVRC2012_val_00008344.JPEG,42669,74,800,39.230992794036865
Mixed,114,0.78301,3,ILSVRC2012_val_00044448.JPEG,42669,139,800,39.230992794036865
Mixed,115,0.70928,6,ILSVRC2012_val_00037234.JPEG,42669,208,800,39.230992794036865
Mixed,116,0.86875,2,ILSVRC2012_val_00016095.JPEG,42669,100,800,39.230992794036865
Mixed,117,0.92015,2,ILSVRC2012_val_00027572.JPEG,42669,71,800,39.230992794036865
Mixed,118,0.78171,5,ILSVRC2012_val_00007359.JPEG,42669,240,800,39.230992794036865
Mixed,119,0.95135,2,ILSVRC2012_val_00041978.JPEG,42669,71,800,39.230992794036865
Mixed,120,0.56081,10,ILSVRC2012_val_00032722.JPEG,42669,409,800,39.230992794036865
Mixed,121,0.74895,3,ILSVRC2012_val_00017793.JPEG,42669,107,800,39.230992794036865
Mixed,122,0.92013,2,ILSVRC2012_val_00024231.JPEG,42669,73,800,39.230992794036865
Mixed,123,0.69209,3,ILSVRC2012_val_00032891.JPEG,42669,102,800,39.230992794036865
Mixed,124,0.66851,3,ILSVRC2013_val_00000018.JPEG,42669,107,800,39.230992794036865
Mixed,125,0.61537,8,ILSVRC2012_val_00011928.JPEG,42669,208,667,31.889951467514038
Mixed,126,0.74547,4,ILSVRC2012_val_00013191.JPEG,42669,140,667,31.889951467514038
Mixed,127,0.79266,4,ILSVRC2012_val_00031730.JPEG,42669,137,667,31.889951467514038
Mixed,128,0.6213,5,ILSVRC2013_val_00000758.JPEG,42669,206,667,31.889951467514038
Mixed,129,0.95118,3,ILSVRC2012_val_00038678.JPEG,42669,170,667,31.889951467514038
Mixed,130,0.94213,3,ILSVRC2012_val_00019756.JPEG,42669,107,667,31.889951467514038
Mixed,131,0.91486,2,ILSVRC2012_val_00013706.JPEG,42669,72,667,31.889951467514038
Mixed,132,0.81401,6,ILSVRC2012_val_00034327.JPEG,42669,300,667,31.889951467514038
Mixed,133,0.98487,2,ILSVRC2012_val_00010890.JPEG,42669,69,667,31.889951467514038
Mixed,134,0.74699,3,ILSVRC2013_val_00000617.JPEG,42669,74,667,31.889951467514038
Mixed,135,0.91661,3,ILSVRC2012_val_00013551.JPEG,42669,168,667,31.889951467514038
Mixed,136,0.87556,3,ILSVRC2012_val_00015169.JPEG,42669,169,667,31.889951467514038
Mixed,137,0.65853,5,ILSVRC2013_val_00000842.JPEG,42669,141,667,31.889951467514038
Mixed,138,0.91238,2,ILSVRC2012_val_00040891.JPEG,42669,71,667,31.889951467514038
Mixed,139,0.96213,3,ILSVRC2012_val_00010762.JPEG,42669,106,667,31.889951467514038
Mixed,140,0.91613,6,ILSVRC2012_val_00049063.JPEG,42669,194,667,31.889951467514038
Mixed,141,0.67755,6,ILSVRC2012_val_00049388.JPEG,42669,210,667,31.889951467514038
Mixed,142,0.74562,3,ILSVRC2012_val_00034938.JPEG,42669,105,667,31.889951467514038
Mixed,143,0.81019,4,ILSVRC2013_val_00002183.JPEG,42669,139,667,31.889951467514038
Mixed,144,0.73347,3,ILSVRC2012_val_00047550.JPEG,42669,140,667,31.889951467514038
Mixed,145,0.80389,7,ILSVRC2012_val_00038848.JPEG,42669,238,667,31.889951467514038
Mixed,146,0.76629,5,ILSVRC2013_val_00001534.JPEG,42669,176,667,31.889951467514038
Mixed,147,0.67683,10,ILSVRC2013_val_00001301.JPEG,42669,666,667,31.889951467514038
Mixed,148,0.78263,2,ILSVRC2012_val_00038813.JPEG,42669,74,800,36.95604181289673
Mixed,149,0.97087,2,ILSVRC2012_val_00025423.JPEG,42669,69,800,36.95604181289673
Mixed,150,0.71874,3,ILSVRC2012_val_00041626.JPEG,42669,104,800,36.95604181289673
Mixed,151,0.79366,8,ILSVRC2012_val_00006253.JPEG,42669,608,800,36.95604181289673
Mixed,152,0.86237,4,ILSVRC2012_val_00008276.JPEG,42669,175,800,36.95604181289673
Mixed,153,0.93592,2,ILSVRC2012_val_00011671.JPEG,42669,70,800,36.95604181289673
Mixed,154,0.79467,2,ILSVRC2012_val_00005687.JPEG,42669,71,800,36.95604181289673
Mixed,155,0.97688,2,ILSVRC2012_val_00005507.JPEG,42669,72,800,36.95604181289673
Mixed,156,0.8914,3,ILSVRC2012_val_00019216.JPEG,42669,106,800,36.95604181289673
Mixed,157,0.53743,4,ILSVRC2012_val_00002977.JPEG,42669,339,800,36.95604181289673
Mixed,158,0.57592,3,ILSVRC2012_val_00036936.JPEG,42669,108,800,36.95604181289673
Mixed,159,0.84946,11,ILSVRC2012_val_00019087.JPEG,42669,390,800,36.95604181289673
Mixed,160,0.69922,6,ILSVRC2013_val_00003356.JPEG,42669,210,800,36.95604181289673
Mixed,161,0.78373,4,ILSVRC2013_val_00003593.JPEG,42669,143,800,36.95604181289673
Mixed,162,0.75712,3,ILSVRC2013_val_00004116.JPEG,42669,72,800,36.95604181289673
Mixed,163,0.62594,13,ILSVRC2012_val_00007438.JPEG,42669,775,800,36.95604181289673
Mixed,164,0.8213,3,ILSVRC2012_val_00008382.JPEG,42669,131,800,36.95604181289673
Mixed,165,0.90369,3,ILSVRC2012_val_00035309.JPEG,42669,103,800,36.95604181289673
Mixed,166,0.76579,11,ILSVRC2012_val_00001406.JPEG,42669,332,800,36.95604181289673
Mixed,167,0.92448,2,ILSVRC2013_val_00002431.JPEG,42669,73,800,36.95604181289673
Mixed,168,0.77892,6,ILSVRC2012_val_00026817.JPEG,42669,205,800,36.95604181289673
Mixed,169,0.97445,2,ILSVRC2012_val_00007591.JPEG,42669,70,800,48.658488273620605
Mixed,170,0.68895,4,ILSVRC2012_val_00045152.JPEG,42669,143,800,48.658488273620605
Mixed,171,0.7441,5,ILSVRC2012_val_00021838.JPEG,42669,172,800,48.658488273620605
Mixed,172,0.77715,3,ILSVRC2012_val_00034365.JPEG,42669,139,800,48.658488273620605
Mixed,173,0.97025,2,ILSVRC2012_val_00036814.JPEG,42669,71,800,48.658488273620605
Mixed,174,0.85303,3,ILSVRC2013_val_00003324.JPEG,42669,109,800,48.658488273620605
Mixed,175,0.60229,3,ILSVRC2013_val_00001659.JPEG,42669,171,800,48.658488273620605
Mixed,176,0.62131,6,ILSVRC2012_val_00029200.JPEG,42669,135,800,48.658488273620605
Mixed,177,0.66043,3,ILSVRC2012_val_00048300.JPEG,42669,109,800,48.658488273620605
Mixed,178,0.63578,4,ILSVRC2012_val_00047487.JPEG,42669,100,800,48.658488273620605
Mixed,179,0.57656,4,ILSVRC2013_val_00001325.JPEG,42669,178,800,48.658488273620605
Mixed,180,0.93535,2,ILSVRC2012_val_00010611.JPEG,42669,73,800,48.658488273620605
Mixed,181,0.60684,3,ILSVRC2012_val_00019000.JPEG,42669,106,800,48.658488273620605
Mixed,182,0.76359,6,ILSVRC2013_val_00002797.JPEG,42669,170,800,48.658488273620605
Mixed,183,0.59423,22,ILSVRC2013_val_00003841.JPEG,42669,515,800,48.658488273620605
Mixed,184,0.97016,2,ILSVRC2012_val_00012279.JPEG,42669,72,800,48.658488273620605
Mixed,185,0.88735,3,ILSVRC2012_val_00000909.JPEG,42669,106,800,48.658488273620605
Mixed,186,0.94018,3,ILSVRC2012_val_00023076.JPEG,42669,101,800,48.658488273620605
Mixed,187,0.95403,4,ILSVRC2012_val_00007632.JPEG,42669,135,800,48.658488273620605
Mixed,188,0.54756,5,ILSVRC2013_val_00000520.JPEG,42669,168,800,48.658488273620605
Mixed,189,0.96096,2,ILSVRC2013_val_00003464.JPEG,42669,104,800,48.658488273620605
Mixed,190,0.9144,2,ILSVRC2012_val_00002547.JPEG,42669,73,800,37.214245557785034
Mixed,191,0.9736,2,ILSVRC2012_val_00039812.JPEG,42669,68,800,37.214245557785034
Mixed,192,0.72493,2,ILSVRC2012_val_00002075.JPEG,42669,71,800,37.214245557785034
Mixed,193,0.63199,9,ILSVRC2013_val_00002354.JPEG,42669,569,800,37.214245557785034
Mixed,194,0.85303,5,ILSVRC2012_val_00000673.JPEG,42669,170,800,37.214245557785034
Mixed,195,0.90151,6,ILSVRC2012_val_00026485.JPEG,42669,209,800,37.214245557785034
Mixed,196,0.95743,2,ILSVRC2012_val_00020819.JPEG,42669,71,800,37.214245557785034
Mixed,197,0.95142,2,ILSVRC2012_val_00034931.JPEG,42669,70,800,37.214245557785034
Mixed,198,0.62324,3,ILSVRC2012_val_00020862.JPEG,42669,73,800,37.214245557785034
Mixed,199,0.78132,4,ILSVRC2012_val_00008234.JPEG,42669,140,800,37.214245557785034
Mixed,200,0.77934,3,ILSVRC2013_val_00002633.JPEG,42669,108,800,37.214245557785034
Mixed,201,0.80537,2,ILSVRC2013_val_00000644.JPEG,42669,74,800,37.214245557785034
Mixed,202,0.57989,3,ILSVRC2012_val_00043526.JPEG,42669,111,800,37.214245557785034
Mixed,203,0.67475,4,ILSVRC2012_val_00009968.JPEG,42669,205,800,37.214245557785034
Mixed,204,0.53881,2,ILSVRC2012_val_00017895.JPEG,42669,71,800,37.214245557785034
Mixed,205,0.88408,2,ILSVRC2012_val_00002077.JPEG,42669,74,800,37.214245557785034
Mixed,206,0.76055,8,ILSVRC2012_val_00020877.JPEG,42669,232,800,37.214245557785034
Mixed,207,0.76002,3,ILSVRC2012_val_00016648.JPEG,42669,74,800,37.214245557785034
Mixed,208,0.7251,11,ILSVRC2012_val_00033508.JPEG,42669,561,800,37.214245557785034
Mixed,209,0.83819,3,ILSVRC2013_val_00002739.JPEG,42669,102,800,37.214245557785034
Mixed,210,0.83949,4,ILSVRC2012_val_00018624.JPEG,42669,134,800,42.206008195877075
Mixed,211,0.95141,3,ILSVRC2012_val_00021517.JPEG,42669,106,800,42.206008195877075
Mixed,212,0.95038,2,ILSVRC2012_val_00048581.JPEG,42669,72,800,42.206008195877075
Mixed,213,0.84267,5,ILSVRC2012_val_00043277.JPEG,42669,169,800,42.206008195877075
Mixed,214,0.79365,4,ILSVRC2012_val_00036621.JPEG,42669,142,800,42.206008195877075
Mixed,215,0.74439,2,ILSVRC2012_val_00032274.JPEG,42669,73,800,42.206008195877075
Mixed,216,0.67522,4,ILSVRC2012_val_00044215.JPEG,42669,139,800,42.206008195877075
Mixed,217,0.79889,2,ILSVRC2012_val_00017255.JPEG,42669,70,800,42.206008195877075
Mixed,218,0.84588,3,ILSVRC2012_val_00033272.JPEG,42669,105,800,42.206008195877075
Mixed,219,0.95112,3,ILSVRC2012_val_00026610.JPEG,42669,104,800,42.206008195877075
Mixed,220,0.93262,2,ILSVRC2012_val_00022333.JPEG,42669,72,800,42.206008195877075
Mixed,221,0.84308,3,ILSVRC2012_val_00018591.JPEG,42669,105,800,42.206008195877075
Mixed,222,0.76289,2,ILSVRC2012_val_00038289.JPEG,42669,71,800,42.206008195877075
Mixed,223,0.66179,11,ILSVRC2012_val_00033136.JPEG,42669,378,800,42.206008195877075
Mixed,224,0.76036,7,ILSVRC2012_val_00003715.JPEG,42669,206,800,42.206008195877075
Mixed,225,0.91221,2,ILSVRC2012_val_00010702.JPEG,42669,71,800,42.206008195877075
Mixed,226,0.52312,5,ILSVRC2013_val_00000886.JPEG,42669,171,800,41.17986011505127
Mixed,227,0.90269,4,ILSVRC2012_val_00024175.JPEG,42669,141,800,41.17986011505127
Mixed,228,0.53747,13,ILSVRC2012_val_00047549.JPEG,42669,370,800,41.17986011505127
Mixed,229,0.96183,2,ILSVRC2012_val_00027829.JPEG,42669,70,800,41.17986011505127
Mixed,230,0.67853,2,ILSVRC2012_val_00035858.JPEG,42669,71,800,41.17986011505127
Mixed,231,0.67651,4,ILSVRC2012_val_00028596.JPEG,42669,105,800,41.17986011505127
Mixed,232,0.62769,3,ILSVRC2012_val_00027140.JPEG,42669,100,800,41.17986011505127
Mixed,233,0.53215,2,ILSVRC2013_val_00003237.JPEG,42669,140,800,41.17986011505127
Mixed,234,0.51044,3,ILSVRC2012_val_00040114.JPEG,42669,73,800,41.17986011505127
Mixed,235,0.9734,2,ILSVRC2012_val_00043349.JPEG,42669,68,800,41.17986011505127
Mixed,236,0.65879,2,ILSVRC2012_val_00043811.JPEG,42669,72,800,41.17986011505127
Mixed,237,0.71634,9,ILSVRC2012_val_00012692.JPEG,42669,344,800,41.17986011505127
Mixed,238,0.84301,2,ILSVRC2012_val_00046990.JPEG,42669,73,800,41.17986011505127
Mixed,239,0.51859,2,ILSVRC2012_val_00031852.JPEG,42669,103,800,41.17986011505127
Mixed,240,0.65853,3,ILSVRC2012_val_00014058.JPEG,42669,202,800,41.17986011505127
Mixed,241,0.95843,2,ILSVRC2012_val_00031836.JPEG,42669,101,800,41.17986011505127
Mixed,242,0.78197,3,ILSVRC2012_val_00049750.JPEG,42669,105,800,41.17986011505127
Mixed,243,0.54216,8,ILSVRC2012_val_00015160.JPEG,42669,273,800,41.17986011505127
Mixed,244,0.82841,3,ILSVRC2013_val_00003755.JPEG,42669,105,800,41.17986011505127
Mixed,245,0.91595,3,ILSVRC2012_val_00002289.JPEG,42669,105,800,41.17986011505127
Mixed,246,0.91841,2,ILSVRC2012_val_00006073.JPEG,42669,73,800,43.315924644470215
Mixed,247,0.65129,3,ILSVRC2012_val_00024517.JPEG,42669,108,800,43.315924644470215
Mixed,248,0.70618,6,ILSVRC2013_val_00002758.JPEG,42669,397,800,43.315924644470215
Mixed,249,0.9451,3,ILSVRC2012_val_00028118.JPEG,42669,103,800,43.315924644470215
Mixed,250,0.5144,5,ILSVRC2013_val_00000650.JPEG,42669,137,800,43.315924644470215
